Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Tulsipur,291,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,2459,1%,0,>70,6,Lost,6,1,197479,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,2459,2459,2017,0
Gaura,301,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1435,1%,0,>70,7,Lost,7,1,173380,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1435,1435,2017,0
Shohratgarh,302,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1525,1%,0,>70,12,Lost,12,1,186719,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1525,1525,2017,0
Khadda,329,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,2140,1%,0,>70,7,Lost,7,1,195328,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,2140,2140,2017,0
Tamkuhi Raj,331,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,3305,2%,0,>70,6,Lost,6,1,215288,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,3305,3305,2017,0
Fazilnagar,332,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,2811,1%,0,>70,4,Lost,4,1,214409,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,2811,2811,2017,0
Deoria,337,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1440,1%,0,>70,8,Lost,8,1,183289,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1440,1440,2017,0
Nizamabad,348,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1243,1%,0,>70,5,Lost,5,1,167475,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1243,1243,2017,0
Ghosi,354,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1585,1%,0,>70,6,Lost,6,1,241634,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1585,1585,2017,0
Shahganj,365,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1473,1%,0,>70,6,Lost,6,1,214243,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1473,1473,2017,0
Jaunpur,366,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1939,1%,0,>70,5,Lost,5,1,225577,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1939,1939,2017,0
Zafrabad,371,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1198,1%,0,>70,8,Lost,8,1,206451,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1198,1198,2017,0
Zahoorabad,377,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1500,1%,0,>70,5,Lost,5,1,230520,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1500,1500,2017,0
Sevapuri,391,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,1626,1%,0,>70,5,Lost,5,1,206507,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1626,1626,2017,0
Muzaffar Nagar,14,GEN,,NULL,None Of The Above,NOTA,17,0.00%,Candidate Count,86728866,TRUE,Upto 100,1133,1%,0,>70,5,Lost,5,1,215602,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1133,1133,2017,0
Moradabad Nagar,28,GEN,,NULL,None Of The Above,NOTA,17,0.00%,Candidate Count,86728866,TRUE,Upto 100,855,0%,0,>70,8,Lost,8,1,276805,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,855,855,2017,0
Sirathu,251,GEN,,NULL,None Of The Above,NOTA,17,0.00%,Candidate Count,86728866,TRUE,Upto 100,1806,1%,0,>70,7,Lost,7,1,196186,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1806,1806,2017,0
Sagri,345,GEN,,NULL,None Of The Above,NOTA,17,0.00%,Candidate Count,86728866,TRUE,Upto 100,964,1%,0,>70,11,Lost,11,1,179125,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,964,964,2017,0
Gyanpur,393,GEN,,NULL,None Of The Above,NOTA,17,0.00%,Candidate Count,86728866,TRUE,Upto 100,1034,0%,0,>70,9,Lost,9,1,208900,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1034,1034,2017,0
Moradabad Rural,27,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,639,0%,0,>70,9,Lost,9,1,221367,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,639,639,2017,0
Lucknow West,171,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,635,0%,0,>70,7,Lost,7,1,217554,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,635,635,2017,0
Lucknow Central,174,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,824,0%,0,>70,6,Lost,6,1,195025,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,824,824,2017,0
Bairia,363,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,762,0%,0,>70,10,Lost,10,1,162100,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,762,762,2017,0
Varanasi North,388,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,1115,0%,0,>70,5,Lost,5,1,227695,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1115,1115,2017,0
Varanasi South,389,GEN,,NULL,None Of The Above,NOTA,18,0.00%,Candidate Count,86728866,TRUE,Upto 100,457,0%,0,>70,8,Lost,8,1,178837,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,457,457,2017,0
Jhansi Nagar,223,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,86728866,TRUE,Upto 100,953,0%,0,>70,7,Lost,7,1,242146,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,953,953,2017,0
Raniganj,250,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,86728866,TRUE,Upto 100,1259,1%,0,>70,8,Lost,8,1,177190,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1259,1259,2017,0
Bansdih,362,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,86728866,TRUE,Upto 100,918,0%,0,>70,12,Lost,12,1,209933,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,918,918,2017,0
Shivpur,386,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,86728866,TRUE,Upto 100,812,0%,0,>70,10,Lost,10,1,227886,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,812,812,2017,0
Majhawan,397,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,86728866,TRUE,Upto 100,1655,1%,0,>70,8,Lost,8,1,240169,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1655,1655,2017,0
Gauriganj,185,GEN,,NULL,None Of The Above,NOTA,20,0.00%,Candidate Count,86728866,TRUE,Upto 100,1155,1%,0,>70,8,Lost,8,1,201048,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1155,1155,2017,0
Chail,253,GEN,,NULL,None Of The Above,NOTA,20,0.00%,Candidate Count,86728866,TRUE,Upto 100,1352,1%,0,>70,11,Lost,11,1,203355,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1352,1352,2017,0
Pipraich,321,GEN,,NULL,None Of The Above,NOTA,20,0.00%,Candidate Count,86728866,TRUE,Upto 100,1204,0%,0,>70,5,Lost,5,1,246015,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1204,1204,2017,0
Mirzapur,396,GEN,,NULL,None Of The Above,NOTA,20,0.00%,Candidate Count,86728866,TRUE,Upto 100,1327,1%,0,>70,7,Lost,7,1,225234,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1327,1327,2017,0
Robertsganj,401,GEN,,NULL,None Of The Above,NOTA,20,0.00%,Candidate Count,86728866,TRUE,Upto 100,1163,1%,0,>70,12,Lost,12,1,203438,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1163,1163,2017,0
Farrukhabad,194,GEN,,NULL,None Of The Above,NOTA,21,0.00%,Candidate Count,86728866,TRUE,Upto 100,359,0%,0,>70,17,Lost,17,1,207982,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,359,359,2017,0
Bhojpur,195,GEN,,NULL,None Of The Above,NOTA,21,0.00%,Candidate Count,86728866,TRUE,Upto 100,299,0%,0,>70,14,Lost,14,1,187708,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,299,299,2017,0
Chauri-Chaura,326,GEN,,NULL,None Of The Above,NOTA,21,0.00%,Candidate Count,86728866,TRUE,Upto 100,1150,1%,0,>70,8,Lost,8,1,193724,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1150,1150,2017,0
Etawah,200,GEN,,NULL,None Of The Above,NOTA,22,0.00%,Candidate Count,86728866,TRUE,Upto 100,594,0%,0,>70,13,Lost,13,1,220994,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,594,594,2017,0
Banda,235,GEN,,NULL,None Of The Above,NOTA,22,0.00%,Candidate Count,86728866,TRUE,Upto 100,979,1%,0,>70,10,Lost,10,1,182334,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,979,979,2017,0
Allahabad South,263,GEN,,NULL,None Of The Above,NOTA,22,0.00%,Candidate Count,86728866,TRUE,Upto 100,665,0%,0,>70,8,Lost,8,1,177063,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,665,665,2017,0
Madhuban,353,GEN,,NULL,None Of The Above,NOTA,22,0.00%,Candidate Count,86728866,TRUE,Upto 100,683,0%,0,>70,13,Lost,13,1,214219,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,683,683,2017,0
Barhapur,19,GEN,,NULL,None Of The Above,NOTA,23,0.00%,Candidate Count,86728866,TRUE,Upto 100,556,0%,0,>70,15,Lost,15,1,222149,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,556,556,2017,0
KHALILABAD,313,GEN,,NULL,None Of The Above,NOTA,23,0.00%,Candidate Count,86728866,TRUE,Upto 100,835,0%,0,>70,13,Lost,13,1,224008,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,835,835,2017,0
Mariyahu,370,GEN,,NULL,None Of The Above,NOTA,23,0.00%,Candidate Count,86728866,TRUE,Upto 100,1174,1%,0,>70,8,Lost,8,1,180043,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,1174,1174,2017,0
Gorakhpur Urban,322,GEN,,NULL,None Of The Above,NOTA,24,0.00%,Candidate Count,86728866,TRUE,Upto 100,839,0%,0,>70,7,Lost,7,1,218831,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,839,839,2017,0
Bhadohi,392,GEN,,NULL,None Of The Above,NOTA,24,0.00%,Candidate Count,86728866,TRUE,Upto 100,830,0%,0,>70,10,Lost,10,1,239518,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,830,830,2017,0
Amethi,186,GEN,,NULL,None Of The Above,NOTA,25,0.00%,Candidate Count,86728866,TRUE,Upto 100,694,0%,0,>70,13,Lost,13,1,187717,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,694,694,2017,0
Varanasi Cantt.,390,GEN,,NULL,None Of The Above,NOTA,25,0.00%,Candidate Count,86728866,TRUE,Upto 100,758,0%,0,>70,7,Lost,7,1,227600,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,758,758,2017,0
Agra South,88,GEN,,NULL,None Of The Above,NOTA,27,0.00%,Candidate Count,86728866,TRUE,Upto 100,753,0%,0,>70,6,Lost,6,1,217225,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,753,753,2017,0
Allahabad North,262,GEN,,NULL,None Of The Above,NOTA,27,0.00%,Candidate Count,86728866,TRUE,Upto 100,659,0%,0,>70,5,Lost,5,1,173242,NOTA,NOTA,None of the Above,S24,Uttar Pradesh,659,659,2017,0
Unnao,165,GEN,44,SC,Manisha Deepak,Female,3,0.08%,Candidate Count,86728866,TRUE,Upto 100,73597,32%,0,41-45,2,Lost,2,1,231457,SP,State,Samajwadi Party,S24,Uttar Pradesh,73597,73597,2017,0
KIDWAI NAGAR,215,GEN,26,SC,Pratima Chak,Female,4,0.00%,Candidate Count,86728866,TRUE,Upto 100,243,0%,0,Upto 30,8,Lost,8,1,205134,DESP,Unrecognised,Desh Shakti Party,S24,Uttar Pradesh,243,243,2017,0
Sahajanwa,324,GEN,39,SC,Asha Nishad,Female,5,0.00%,Candidate Count,86728866,TRUE,Upto 100,2024,1%,0,36-40,5,Lost,5,1,209383,SSD,Unrecognised,Shoshit Samaj Dal,S24,Uttar Pradesh,2024,2024,2017,0
Rudrapur,336,GEN,44,SC,Kumari Kunjawati,Female,5,0.00%,Candidate Count,86728866,TRUE,Upto 100,433,0%,0,41-45,13,Lost,13,1,164353,BSNPty,Unrecognised,Bharatiya Swajivi Nagrik Party,S24,Uttar Pradesh,433,433,2017,0
Sardhana,44,GEN,36,SC,Mamta,Female,6,0.00%,Candidate Count,86728866,TRUE,Upto 100,148,0%,0,36-40,11,Lost,11,1,239251,UDFS,Unrecognised,United Democratic Front Secular,S24,Uttar Pradesh,148,148,2017,0
Bithoor,210,GEN,25,SC,Pushpa,Female,6,0.00%,Candidate Count,86728866,TRUE,Upto 100,520,0%,0,Upto 30,11,Lost,11,1,230544,JHJBP,Unrecognised,Jay Hind Jay Bharat Party,S24,Uttar Pradesh,520,520,2017,0
Rasara,358,GEN,40,SC,Geeta,Female,6,0.00%,Candidate Count,86728866,TRUE,Upto 100,230,0%,0,36-40,12,Lost,12,1,193151,ASP,Unrecognised,Ambedkar Samaj Party,S24,Uttar Pradesh,230,230,2017,0
Marihan,399,GEN,33,SC,Neermala,Female,6,0.00%,Candidate Count,86728866,TRUE,Upto 100,599,0%,0,31-35,15,Lost,15,1,238300,BRPI,Unrecognised,Bhartiya Republican Party (Insan),S24,Uttar Pradesh,599,599,2017,0
Chharra,74,GEN,33,SC,Radha,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,162,0%,0,31-35,15,Lost,15,1,229000,SARP,Unrecognised,Samtawadi Republican Party,S24,Uttar Pradesh,162,162,2017,0
MOHAMMDI,144,GEN,48,SC,Ramrati,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,470,0%,0,46-50,13,Lost,13,1,219146,BKrD,Unrecognised,Bhartiya Krishak Dal,S24,Uttar Pradesh,470,470,2017,0
Sikandra,207,GEN,34,SC,Mamta,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,361,0%,0,31-35,13,Lost,13,1,193753,BMUP,Unrecognised,Bahujan Mukti Party,S24,Uttar Pradesh,361,361,2017,0
Bithoor,210,GEN,25,SC,Shashi Devi,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,209,0%,0,Upto 30,15,Lost,15,1,230544,VPI,Unrecognised,Voters Party  International,S24,Uttar Pradesh,209,209,2017,0
Tindwari,232,GEN,29,SC,Babita Devi,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,537,0%,0,Upto 30,11,Lost,11,1,184823,ASP,Unrecognised,Ambedkar Samaj Party,S24,Uttar Pradesh,537,537,2017,0
Fatehpur,240,GEN,38,SC,Kamlesh Kumari,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,456,0%,0,36-40,14,Lost,14,1,195168,BSCP,Unrecognised,Bhartiya Shakti Chetna Party,S24,Uttar Pradesh,456,456,2017,0
Jalalpur,280,GEN,32,SC,Pramila Bauddh,Female,7,0.00%,Candidate Count,86728866,TRUE,Upto 100,529,0%,0,31-35,14,Lost,14,1,240787,MADP,Unrecognised,Moulik Adhikar Party,S24,Uttar Pradesh,529,529,2017,0
Bithoor,210,GEN,57,SC,Shailendri Kushwaha,Female,8,0.00%,Candidate Count,86728866,TRUE,Upto 100,312,0%,0,51-60,14,Lost,14,1,230544,JAM,Unrecognised,Jan Adhikar Manch,S24,Uttar Pradesh,312,312,2017,0
Kalyanpur,211,GEN,44,SC,Shrimati Vijay Laxmi,Female,8,0.00%,Candidate Count,86728866,TRUE,Upto 100,337,0%,0,41-45,6,Lost,6,1,177912,BHAIP,Unrecognised,Bhartiya Insan Party,S24,Uttar Pradesh,337,337,2017,0
Gopalpur,344,GEN,56,SC,Veena,Female,8,0.00%,Candidate Count,86728866,TRUE,Upto 100,385,0%,0,51-60,11,Lost,11,1,189300,BBPP,Unrecognised,Bharatiya Bahujan Parivartan  Party,S24,Uttar Pradesh,385,385,2017,0
Bindki,239,GEN,48,SC,Rita Devi,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,542,0%,0,46-50,11,Lost,11,1,183971,BMUP,Unrecognised,Bahujan Mukti Party,S24,Uttar Pradesh,542,542,2017,0
Ballia Nagar,361,GEN,40,SC,Sunita Devi,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,319,0%,0,36-40,13,Lost,13,1,185942,BMUP,Unrecognised,Bahujan Mukti Party,S24,Uttar Pradesh,319,319,2017,0
Majhawan,397,GEN,56,SC,Ramkali,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,527,0%,0,51-60,16,Lost,16,1,240169,VP,Unrecognised,Vikas Party,S24,Uttar Pradesh,527,527,2017,0
Khatauli,15,GEN,51,SC,Maya,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,131,0%,0,51-60,16,Lost,16,1,213096,ABVCP,Unrecognised,Akhil Bhartiya Vikas Congress Party,S24,Uttar Pradesh,131,131,2017,0
Sirathu,251,GEN,30,SC,Sangita Devi,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,1181,1%,0,Upto 30,10,Lost,10,1,196186,SWAJANPA,Unrecognised,Swatantra Jantaraj Party,S24,Uttar Pradesh,1181,1181,2017,0
Aonla,126,GEN,41,SC,Rakhi Rani,Female,6,0.00%,Candidate Count,86728866,TRUE,Upto 100,735,0%,0,41-45,6,Lost,6,1,181709,IND,Independent,Independent,S24,Uttar Pradesh,735,735,2017,0
Anupshahr,67,GEN,49,SC,Archana Singh,Female,8,0.00%,Candidate Count,86728866,TRUE,Upto 100,239,0%,0,46-50,11,Lost,11,1,229765,IND,Independent,Independent,S24,Uttar Pradesh,239,239,2017,0
Chunar,398,GEN,34,SC,Doctor Meera,Female,8,0.00%,Candidate Count,86728866,TRUE,Upto 100,780,0%,0,31-35,8,Lost,8,1,216603,IND,Independent,Independent,S24,Uttar Pradesh,780,780,2017,0
Shekhupur,116,GEN,31,SC,Km. Sarvesha Devi,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,1619,1%,0,31-35,5,Lost,5,1,235906,IND,Independent,Independent,S24,Uttar Pradesh,1619,1619,2017,0
Chhibramau,196,GEN,36,SC,Archana,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,263,0%,0,36-40,14,Lost,14,1,268754,IND,Independent,Independent,S24,Uttar Pradesh,263,263,2017,0
Maharajpur,217,GEN,33,SC,Anita Devi,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,526,0%,0,31-35,10,Lost,10,1,236731,IND,Independent,Independent,S24,Uttar Pradesh,526,526,2017,0
Kushinagar,333,GEN,45,SC,Radhika Devi,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,1011,0%,0,41-45,9,Lost,9,1,203549,IND,Independent,Independent,S24,Uttar Pradesh,1011,1011,2017,0
Saiyadraja,382,GEN,49,SC,Kusum,Female,9,0.00%,Candidate Count,86728866,TRUE,Upto 100,381,0%,0,46-50,12,Lost,12,1,197724,IND,Independent,Independent,S24,Uttar Pradesh,381,381,2017,0
Meerut,48,GEN,25,SC,Priti,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,98,0%,0,Upto 30,15,Lost,15,1,195516,IND,Independent,Independent,S24,Uttar Pradesh,98,98,2017,0
Garhmukteshwar,60,GEN,49,SC,Amrita Kumar,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,465,0%,0,46-50,11,Lost,11,1,221755,IND,Independent,Independent,S24,Uttar Pradesh,465,465,2017,0
Biswan,149,GEN,41,SC,Sunila,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,2035,1%,0,41-45,5,Lost,5,1,228054,IND,Independent,Independent,S24,Uttar Pradesh,2035,2035,2017,0
Unnao,165,GEN,42,SC,Padma Devi,Female,10,0.00%,Candidate Count,86728866,TRUE,Upto 100,308,0%,0,41-45,13,Lost,13,1,231457,IND,Independent,Independent,S24,Uttar Pradesh,308,308,2017,0
GOLA GOKRANNATH,139,GEN,57,SC,Vidyawati,Female,11,0.00%,Candidate Count,86728866,TRUE,Upto 100,1113,0%,0,51-60,6,Lost,6,1,250840,IND,Independent,Independent,S24,Uttar Pradesh,1113,1113,2017,0
Agra North,89,GEN,33,SC,Rekha,Female,12,0.00%,Candidate Count,86728866,TRUE,Upto 100,247,0%,0,31-35,12,Lost,12,1,230769,IND,Independent,Independent,S24,Uttar Pradesh,247,247,2017,0
Madhaugarh,219,GEN,48,SC,Rekha Jatav,Female,12,0.00%,Candidate Count,86728866,TRUE,Upto 100,1357,1%,0,46-50,7,Lost,7,1,252621,IND,Independent,Independent,S24,Uttar Pradesh,1357,1357,2017,0
Allahabad West,261,GEN,32,SC,Reeta Devi,Female,12,0.00%,Candidate Count,86728866,TRUE,Upto 100,1000,1%,0,31-35,7,Lost,7,1,198692,IND,Independent,Independent,S24,Uttar Pradesh,1000,1000,2017,0
Farrukhabad,194,GEN,59,SC,Veena Kureel,Female,16,0.00%,Candidate Count,86728866,TRUE,Upto 100,932,0%,0,51-60,5,Lost,5,1,207982,IND,Independent,Independent,S24,Uttar Pradesh,932,932,2017,0
Chail,253,GEN,45,SC,Shikha Saroj,Female,18,0.01%,Candidate Count,86728866,TRUE,Upto 100,6260,3%,0,41-45,4,Lost,4,1,203355,IND,Independent,Independent,S24,Uttar Pradesh,6260,6260,2017,0
Unnao,165,GEN,47,SC,Pankaj Gupta,Male,1,0.14%,Candidate Count,86728866,TRUE,>20000,119669,52%,1,46-50,1,Won,1,1,231457,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,119669,73597,2017,"46,072"
Bithoor,210,GEN,34,SC,Abhijeet Singh Sanga,Male,1,0.13%,Candidate Count,86728866,TRUE,>20000,113289,49%,1,31-35,1,Won,1,1,230544,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,113289,54302,2017,"58,987"
Saharanpur,4,GEN,58,SC,Jagpal Singh,Male,2,0.09%,Candidate Count,86728866,TRUE,Upto 100,75365,32%,0,51-60,2,Lost,2,1,237468,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,75365,75365,2017,0
Unnao,165,GEN,37,SC,Pankaj Tripathi,Male,2,0.03%,Candidate Count,86728866,TRUE,Upto 100,26739,12%,0,36-40,3,Lost,3,1,231457,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,26739,26739,2017,0
Sishamau,213,GEN,30,SC,Nand Lal Kori,Male,2,0.01%,Candidate Count,86728866,TRUE,Upto 100,11949,8%,0,Upto 30,3,Lost,3,1,154222,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,11949,11949,2017,0
Robertsganj,401,GEN,63,SC,Kali Prasad Dhangar,Male,2,0.00%,Candidate Count,86728866,TRUE,Upto 100,2536,1%,0,61-70,6,Lost,6,1,203438,CPI,National,Communist Party of India,S24,Uttar Pradesh,2536,2536,2017,0
Shahjahanpur,135,GEN,30,SC,Manish Chandra,Male,3,0.00%,Candidate Count,86728866,TRUE,Upto 100,1309,1%,0,Upto 30,4,Lost,4,1,206025,CPI,National,Communist Party of India,S24,Uttar Pradesh,1309,1309,2017,0
Bakshi Kaa Talab,169,GEN,70,SC,Chotelal,Male,3,0.00%,Candidate Count,86728866,TRUE,Upto 100,1932,1%,0,61-70,6,Lost,6,1,264762,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,1932,1932,2017,0
Kanpur Cantt.,216,GEN,33,SC,Manoj Kumar,Male,3,0.00%,Candidate Count,86728866,TRUE,Upto 100,393,0%,0,31-35,7,Lost,7,1,176462,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,393,393,2017,0
Atrauliya,343,GEN,60,SC,Triloki Nath,Male,3,0.00%,Candidate Count,86728866,TRUE,Upto 100,2730,1%,0,51-60,4,Lost,4,1,211210,CPI,National,Communist Party of India,S24,Uttar Pradesh,2730,2730,2017,0
Kanth,25,GEN,55,SC,Madan Lal Singh,Male,4,0.00%,Candidate Count,86728866,TRUE,Upto 100,861,0%,0,51-60,13,Lost,13,1,253108,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,861,861,2017,0
Moradabad Rural,27,GEN,68,SC,Brahmswaroop,Male,4,0.00%,Candidate Count,86728866,TRUE,Upto 100,771,0%,0,61-70,8,Lost,8,1,221367,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,771,771,2017,0
Bithoor,210,GEN,58,SC,Ram Prakash Kushwaha,Male,4,0.06%,Candidate Count,86728866,TRUE,Upto 100,53586,23%,0,51-60,3,Lost,3,1,230544,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,53586,53586,2017,0
Hata,334,GEN,51,SC,Anil,Male,1,0.00%,Candidate Count,86728866,TRUE,Upto 100,1328,1%,0,51-60,7,Lost,7,1,208257,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,1328,1328,2017,0
Bithoor,210,GEN,62,SC,Karan Singh,Male,2,0.00%,Candidate Count,86728866,TRUE,Upto 100,1270,1%,0,61-70,6,Lost,6,1,230544,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,1270,1270,2017,0
Sirathu,251,GEN,60,SC,Vachaspati,Male,2,0.06%,Candidate Count,86728866,TRUE,Upto 100,52418,27%,0,51-60,2,Lost,2,1,196186,SP,State,Samajwadi Party,S24,Uttar Pradesh,52418,52418,2017,0
Katehari,277,GEN,61,SC,Dr.Ashok Kumar Sen,Male,2,0.00%,Candidate Count,86728866,TRUE,Upto 100,1717,1%,0,61-70,7,Lost,7,1,234407,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,1717,1717,2017,0
Bithoor,210,GEN,58,SC,Munindra Shukla,Male,3,0.06%,Candidate Count,86728866,TRUE,Upto 100,54302,24%,0,51-60,2,Lost,2,1,230544,SP,State,Samajwadi Party,S24,Uttar Pradesh,54302,54302,2017,0
Farrukhabad,194,GEN,35,SC,Surendra Kumar,Male,4,0.00%,Candidate Count,86728866,TRUE,Upto 100,660,0%,0,31-35,12,Lost,12,1,207982,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,660,660,2017,0
Ghorawal,400,GEN,54,SC,Rajendra Prasad,Male,4,0.00%,Candidate Count,86728866,TRUE,Upto 100,1108,0%,0,51-60,7,Lost,7,1,239030,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,1108,1108,2017,0
